time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;
2.33455;1.062061;1.045766;1.013127;1.017784;1.020290;1.071401;1.061146;1.090709;1.055009;1.050349;1.057131;1.056498;1.051331;1.035423;0.999815;224.428656;-12.070222;1.061266;1.064906;0.999699;35.512342;39.132868;1.049111;1.141950;0.999252;18.452695;20.894188;1.014377;0.996318;1.000536;4.756563;12.270349;1.071401;1.159571;1.000005;-11.603400;18.407214;1.097467;1.172357;0.217216;0.127211;
2.33467;1.062060;1.045765;1.013125;1.017785;1.020291;1.071402;1.061147;1.090709;1.055009;1.050349;1.057131;1.056499;1.051331;1.035424;0.999815;224.434514;-12.071833;1.061265;1.064915;0.999699;35.514235;39.133822;1.049111;1.141955;0.999252;18.438105;20.897503;1.014376;0.996352;1.000535;4.761243;12.269524;1.071402;1.159562;1.000006;-11.600517;18.407252;1.097468;1.172344;0.217216;0.127211;
2.33493;1.062060;1.045765;1.013121;1.017786;1.020292;1.071402;1.061148;1.090711;1.055009;1.050349;1.057132;1.056500;1.051332;1.035424;0.999816;224.446235;-12.075055;1.061264;1.064932;0.999699;35.518021;39.135731;1.049110;1.141967;0.999252;18.408916;20.904137;1.014372;0.996422;1.000533;4.770582;12.267875;1.071402;1.159546;1.000008;-11.594726;18.407327;1.097469;1.172317;0.217216;0.127210;
2.33544;1.062058;1.045763;1.013113;1.017788;1.020294;1.071404;1.061150;1.090713;1.055010;1.050350;1.057133;1.056501;1.051333;1.035425;0.999816;224.469697;-12.081499;1.061263;1.064966;0.999699;35.525593;39.139549;1.049109;1.141989;0.999251;18.350501;20.917417;1.014365;0.996561;1.000530;4.789181;12.264581;1.071404;1.159513;1.000012;-11.583041;18.407470;1.097472;1.172262;0.217215;0.127210;
2.33647;1.062056;1.045760;1.013098;1.017792;1.020299;1.071407;1.061155;1.090719;1.055012;1.050352;1.057135;1.056505;1.051336;1.035427;0.999817;224.516701;-12.094388;1.061259;1.065035;0.999700;35.540732;39.147185;1.049107;1.142035;0.999250;18.233523;20.944030;1.014351;0.996839;1.000524;4.826059;12.258003;1.071407;1.159449;1.000021;-11.559266;18.407726;1.097478;1.172153;0.217214;0.127209;
2.33851;1.062051;1.045754;1.013067;1.017800;1.020309;1.071413;1.061164;1.090730;1.055016;1.050356;1.057139;1.056511;1.051341;1.035432;0.999818;224.611028;-12.120168;1.061252;1.065172;0.999700;35.570996;39.162461;1.049102;1.142125;0.999249;17.998989;20.997465;1.014323;0.997395;1.000511;4.898526;12.244896;1.071413;1.159326;1.000038;-11.510093;18.408118;1.097488;1.171936;0.217212;0.127207;
2.34261;1.062041;1.045743;1.013005;1.017818;1.020328;1.071425;1.061183;1.090752;1.055026;1.050364;1.057147;1.056523;1.051351;1.035440;0.999821;224.800927;-12.171728;1.061239;1.065443;0.999702;35.631493;39.193027;1.049093;1.142304;0.999246;17.527692;21.105152;1.014268;0.998504;1.000486;5.038253;12.218889;1.071425;1.159099;1.000072;-11.405294;18.408431;1.097510;1.171498;0.217209;0.127204;
2.3508;1.062022;1.045720;1.012881;1.017855;1.020367;1.071443;1.061225;1.090797;1.055049;1.050385;1.057165;1.056543;1.051368;1.035460;0.999826;225.185512;-12.274777;1.061212;1.065975;0.999706;35.752554;39.254231;1.049076;1.142660;0.999241;16.576884;21.323661;1.014157;1.000715;1.000433;5.296487;12.167841;1.071443;1.158724;1.000139;-11.170206;18.407180;1.097554;1.170621;0.217202;0.127197;
2.36719;1.061986;1.045674;1.012635;1.017934;1.020441;1.071465;1.061320;1.090889;1.055115;1.050440;1.057201;1.056569;1.051394;1.035507;0.999836;225.972172;-12.480050;1.061161;1.067002;0.999712;35.996397;39.377042;1.049041;1.143360;0.999233;14.647917;21.772146;1.013938;1.005099;1.000319;5.725729;12.070578;1.071465;1.158286;1.000269;-10.601289;18.397344;1.097641;1.168878;0.217187;0.127183;
2.39995;1.061918;1.045584;1.012149;1.018108;1.020577;1.071449;1.061547;1.091072;1.055311;1.050600;1.057276;1.056567;1.051409;1.035623;0.999852;227.601166;-12.883137;1.061064;1.068936;0.999724;36.501135;39.625053;1.048972;1.144727;0.999220;10.723806;22.706334;1.013509;1.013681;1.000076;6.229001;11.901939;1.071449;1.158616;1.000502;-9.103398;18.350656;1.097805;1.165611;0.217159;0.127155;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071434;1.061603;1.091111;1.055365;1.050643;1.057293;1.056556;1.051406;1.035652;0.999855;227.979936;-12.972798;1.061043;1.069359;0.999727;36.620853;39.682226;1.048957;1.145034;0.999219;9.825029;22.924665;1.013413;1.015596;1.000019;6.278462;11.869307;1.071434;1.158908;1.000549;-8.702830;18.335730;1.097838;1.164943;0.217153;0.127149;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071435;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.979952;-12.972883;1.061043;1.069359;0.999727;36.620870;39.682108;1.048957;1.145034;0.999219;9.825012;22.924543;1.013413;1.015595;1.000019;6.278463;11.869324;1.071435;1.158903;1.000549;-8.702831;18.335545;1.097838;1.164938;0.217153;0.127149;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071435;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.979952;-12.972883;1.061043;1.069359;0.999727;36.620870;39.682108;1.048957;1.145034;0.999219;9.825012;22.924543;1.013413;1.015595;1.000019;6.278463;11.869324;1.071435;1.158903;1.000549;-8.702831;18.335545;1.097838;1.164938;0.217153;0.127149;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071435;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.979952;-12.972883;1.061043;1.069359;0.999727;36.620870;39.682108;1.048957;1.145034;0.999219;9.825012;22.924543;1.013413;1.015595;1.000019;6.278463;11.869324;1.071435;1.158903;1.000549;-8.702831;18.335545;1.097838;1.164938;0.217153;0.127149;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071435;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.980003;-12.972895;1.061043;1.069359;0.999727;36.620885;39.682116;1.048957;1.145034;0.999219;9.824890;22.924573;1.013413;1.015595;1.000019;6.278468;11.869319;1.071435;1.158903;1.000549;-8.702774;18.335543;1.097838;1.164938;0.217153;0.127149;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071435;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.980054;-12.972907;1.061043;1.069359;0.999727;36.620901;39.682124;1.048957;1.145034;0.999219;9.824769;22.924602;1.013413;1.015596;1.000019;6.278473;11.869315;1.071435;1.158903;1.000549;-8.702718;18.335541;1.097838;1.164938;0.217153;0.127149;
2.40742;1.061904;1.045564;1.012040;1.018149;1.020604;1.071435;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.980157;-12.972931;1.061043;1.069359;0.999727;36.620933;39.682139;1.048957;1.145034;0.999219;9.824526;22.924662;1.013413;1.015596;1.000019;6.278483;11.869306;1.071435;1.158903;1.000549;-8.702606;18.335537;1.097838;1.164937;0.217153;0.127149;
2.40743;1.061904;1.045564;1.012040;1.018149;1.020604;1.071434;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.980362;-12.972980;1.061043;1.069359;0.999727;36.620997;39.682170;1.048957;1.145034;0.999219;9.824040;22.924780;1.013413;1.015597;1.000019;6.278503;11.869289;1.071434;1.158903;1.000549;-8.702381;18.335528;1.097838;1.164937;0.217153;0.127149;
2.40744;1.061904;1.045564;1.012040;1.018149;1.020604;1.071434;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.980772;-12.973076;1.061043;1.069360;0.999727;36.621125;39.682231;1.048957;1.145034;0.999219;9.823068;22.925017;1.013413;1.015599;1.000019;6.278542;11.869253;1.071434;1.158904;1.000549;-8.701932;18.335511;1.097838;1.164936;0.217153;0.127149;
2.40745;1.061904;1.045564;1.012040;1.018149;1.020605;1.071434;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.981593;-12.973268;1.061043;1.069361;0.999727;36.621379;39.682354;1.048957;1.145035;0.999219;9.821123;22.925491;1.013413;1.015603;1.000019;6.278620;11.869183;1.071434;1.158904;1.000550;-8.701033;18.335476;1.097839;1.164935;0.217153;0.127149;
2.40748;1.061903;1.045563;1.012039;1.018150;1.020605;1.071434;1.061604;1.091112;1.055366;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.983234;-12.973654;1.061043;1.069362;0.999727;36.621889;39.682600;1.048957;1.145036;0.999219;9.817234;22.926438;1.013413;1.015611;1.000019;6.278776;11.869043;1.071434;1.158906;1.000550;-8.699236;18.335407;1.097839;1.164932;0.217153;0.127149;
2.40755;1.061903;1.045563;1.012039;1.018150;1.020605;1.071434;1.061605;1.091113;1.055367;1.050644;1.057294;1.056556;1.051406;1.035653;0.999855;227.986516;-12.974424;1.061043;1.069366;0.999727;36.622910;39.683091;1.048957;1.145039;0.999219;9.809457;22.928333;1.013412;1.015628;1.000018;6.279087;11.868763;1.071434;1.158909;1.000550;-8.695640;18.335269;1.097839;1.164926;0.217153;0.127149;
2.40768;1.061903;1.045563;1.012037;1.018151;1.020605;1.071434;1.061606;1.091113;1.055368;1.050645;1.057294;1.056556;1.051406;1.035654;0.999855;227.993082;-12.975965;1.061042;1.069373;0.999727;36.624950;39.684073;1.048956;1.145044;0.999218;9.793901;22.932124;1.013410;1.015661;1.000017;6.279704;11.868203;1.071434;1.158915;1.000551;-8.688443;18.334992;1.097840;1.164915;0.217153;0.127149;
2.40793;1.061903;1.045562;1.012033;1.018152;1.020606;1.071433;1.061608;1.091115;1.055370;1.050647;1.057295;1.056555;1.051406;1.035655;0.999855;228.006216;-12.979045;1.061041;1.069387;0.999727;36.629033;39.686038;1.048956;1.145055;0.999218;9.762789;22.939706;1.013407;1.015726;1.000015;6.280916;11.867086;1.071433;1.158927;1.000553;-8.674030;18.334436;1.097841;1.164891;0.217153;0.127149;
2.40844;1.061902;1.045561;1.012025;1.018155;1.020608;1.071432;1.061612;1.091118;1.055373;1.050650;1.057296;1.056554;1.051405;1.035657;0.999855;228.032492;-12.985203;1.061040;1.069416;0.999727;36.637207;39.689970;1.048955;1.145076;0.999218;9.700562;22.954878;1.013400;1.015857;1.000011;6.283251;11.864859;1.071432;1.158952;1.000556;-8.645126;18.333320;1.097843;1.164845;0.217152;0.127148;
2.40947;1.061900;1.045558;1.012011;1.018161;1.020612;1.071430;1.061620;1.091123;1.055381;1.050656;1.057298;1.056552;1.051405;1.035661;0.999856;228.085082;-12.997507;1.061037;1.069473;0.999727;36.653582;39.697835;1.048953;1.145118;0.999218;9.576097;22.985247;1.013387;1.016120;1.000003;6.287570;11.860441;1.071430;1.159002;1.000562;-8.587013;18.331066;1.097848;1.164753;0.217151;0.127148;
2.41152;1.061896;1.045552;1.011981;1.018173;1.020619;1.071424;1.061636;1.091134;1.055398;1.050669;1.057303;1.056548;1.051403;1.035670;0.999857;228.190402;-13.022063;1.061032;1.069586;0.999728;36.686448;39.713580;1.048949;1.145201;0.999218;9.327128;23.046087;1.013361;1.016643;0.999987;6.294810;11.851743;1.071424;1.159107;1.000575;-8.469574;18.326468;1.097857;1.164570;0.217150;0.127146;
2.41561;1.061888;1.045541;1.011921;1.018196;1.020633;1.071413;1.061669;1.091156;1.055431;1.050696;1.057312;1.056540;1.051399;1.035687;0.999858;228.401573;-13.070966;1.061020;1.069811;0.999729;36.752655;39.745125;1.048940;1.145369;0.999217;8.829122;23.168155;1.013309;1.017686;0.999954;6.303724;11.834909;1.071413;1.159334;1.000600;-8.229938;18.316930;1.097875;1.164212;0.217146;0.127143;
2.4238;1.061873;1.045519;1.011803;1.018243;1.020661;1.071387;1.061736;1.091198;1.055500;1.050751;1.057331;1.056519;1.051390;1.035722;0.999861;228.825774;-13.167877;1.060998;1.070257;0.999732;36.887062;39.808437;1.048923;1.145702;0.999216;7.833456;23.413705;1.013205;1.019757;0.999890;6.299607;11.803552;1.071387;1.159855;1.000647;-7.732436;18.296535;1.097909;1.163531;0.217139;0.127136;
2.44019;1.061843;1.045475;1.011569;1.018336;1.020709;1.071322;1.061871;1.091277;1.055648;1.050868;1.057367;1.056465;1.051362;1.035795;0.999866;229.679449;-13.357708;1.060954;1.071131;0.999737;37.164487;39.935942;1.048890;1.146366;0.999215;5.848441;23.909352;1.013002;1.023833;0.999763;6.206690;11.750464;1.071322;1.161154;1.000733;-6.671319;18.250980;1.097969;1.162323;0.217125;0.127122;
2.47296;1.061784;1.045386;1.011116;1.018513;1.020776;1.071148;1.062139;1.091401;1.055968;1.051119;1.057432;1.056315;1.051278;1.035944;0.999872;231.390489;-13.718516;1.060870;1.072825;0.999746;37.757230;40.194203;1.048824;1.147686;0.999218;1.941261;24.909941;1.012609;1.031687;0.999525;5.715788;11.684582;1.071148;1.164632;1.000863;-4.344267;18.145125;1.098053;1.160653;0.217098;0.127095;
2.50572;1.061726;1.045298;1.010684;1.018670;1.020805;1.070924;1.062384;1.091470;1.056300;1.051378;1.057482;1.056116;1.051159;1.036086;0.999874;233.083814;-14.050686;1.060788;1.074463;0.999753;38.402715;40.456421;1.048759;1.148994;0.999228;-1.835821;25.911622;1.012238;1.039100;0.999319;4.871876;11.673414;1.070924;1.169104;1.000935;-1.826955;18.026537;1.098079;1.160131;0.217070;0.127069;
2.53849;1.061667;1.045211;1.010279;1.018796;1.020793;1.070667;1.062590;1.091476;1.056621;1.051624;1.057513;1.055883;1.051013;1.036210;0.999872;234.728649;-14.351004;1.060708;1.076059;0.999759;39.101386;40.720393;1.048694;1.150285;0.999245;-5.422225;26.897511;1.011893;1.046004;0.999156;3.759541;11.715722;1.070667;1.174254;1.000947;0.761432;17.902836;1.098042;1.160865;0.217043;0.127042;
2.57126;1.061608;1.045125;1.009905;1.018886;1.020744;1.070394;1.062745;1.091419;1.056912;1.051844;1.057524;1.055632;1.050851;1.036310;0.999866;236.294912;-14.618001;1.060630;1.077618;0.999763;39.850043;40.982286;1.048632;1.151537;0.999267;-8.761463;27.849555;1.011577;1.052327;0.999043;2.475632;11.806535;1.070394;1.179710;1.000899;3.296452;17.779838;1.097943;1.162845;0.217016;0.127016;
2.60403;1.061548;1.045043;1.009566;1.018938;1.020664;1.070125;1.062843;1.091302;1.057157;1.052026;1.057516;1.055381;1.050684;1.036382;0.999857;237.754730;-14.851515;1.060554;1.079135;0.999765;40.641790;41.237551;1.048572;1.152726;0.999294;-11.803283;28.750027;1.011293;1.058001;0.998985;1.122216;11.937576;1.070125;1.185092;1.000793;5.656349;17.662081;1.097787;1.165965;0.216991;0.126991;
2.6368;1.061489;1.044967;1.009268;1.018951;1.020558;1.069878;1.062885;1.091136;1.057346;1.052163;1.057493;1.055147;1.050526;1.036425;0.999844;239.083470;-15.052773;1.060481;1.080601;0.999765;41.466424;41.480918;1.048518;1.153822;0.999326;-14.504822;29.581716;1.011045;1.062961;0.998982;-0.200500;12.097661;1.069878;1.190028;1.000635;7.728851;17.552317;1.097584;1.170029;0.216967;0.126968;
2.66956;1.061430;1.044899;1.009013;1.018926;1.020435;1.069670;1.062874;1.090933;1.057473;1.052253;1.057460;1.054948;1.050388;1.036441;0.999828;240.260472;-15.223917;1.060411;1.082003;0.999764;42.310998;41.707057;1.048469;1.154791;0.999363;-16.831061;30.328708;1.010836;1.067152;0.999029;-1.400613;12.273811;1.069670;1.194189;1.000432;9.416853;17.452030;1.097347;1.174775;0.216946;0.126947;
2.70233;1.061374;1.044840;1.008805;1.018866;1.020304;1.069514;1.062816;1.090707;1.057536;1.052294;1.057423;1.054794;1.050280;1.036432;0.999809;241.269481;-15.367519;1.060344;1.083327;0.999760;43.160420;41.911206;1.048428;1.155604;0.999402;-18.755011;30.977066;1.010667;1.070530;0.999120;-2.400147;12.452534;1.069514;1.197317;1.000195;10.643248;17.362104;1.097090;1.179915;0.216928;0.126930;
2.72681;1.061334;1.044804;1.008681;1.018802;1.020204;1.069436;1.062748;1.090534;1.057542;1.052293;1.057394;1.054716;1.050224;1.036412;0.999794;241.906105;-15.458457;1.060298;1.084256;0.999756;43.787374;42.047040;1.048404;1.156096;0.999433;-19.917483;31.389703;1.010568;1.072507;0.999209;-2.977097;12.579461;1.069436;1.198873;1.000004;11.223321;17.302340;1.096894;1.183827;0.216916;0.126918;
2.72681;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906181;-15.458962;1.060298;1.084256;0.999756;43.787453;42.046327;1.048404;1.156096;0.999433;-19.917806;31.388901;1.010568;1.072504;0.999209;-2.977404;12.577418;1.069436;1.198873;1.000004;11.223407;17.300673;1.096895;1.183799;0.216916;0.126918;
2.72681;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906237;-15.459014;1.060298;1.084254;0.999756;43.787511;42.046296;1.048404;1.156092;0.999433;-19.917823;31.388872;1.010568;1.072504;0.999209;-2.977362;12.577365;1.069436;1.198880;1.000004;11.223275;17.300607;1.096895;1.183797;0.216916;0.126919;
2.72682;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906261;-15.459017;1.060298;1.084254;0.999756;43.787536;42.046301;1.048404;1.156092;0.999433;-19.917866;31.388887;1.010568;1.072504;0.999209;-2.977383;12.577370;1.069436;1.198880;1.000004;11.223293;17.300605;1.096895;1.183797;0.216916;0.126919;
2.72682;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906307;-15.459021;1.060298;1.084254;0.999756;43.787585;42.046314;1.048404;1.156092;0.999433;-19.917953;31.388921;1.010568;1.072504;0.999209;-2.977429;12.577384;1.069436;1.198879;1.000004;11.223338;17.300604;1.096895;1.183798;0.216916;0.126919;
2.72682;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906405;-15.459038;1.060298;1.084254;0.999756;43.787690;42.046332;1.048404;1.156092;0.999433;-19.918123;31.388981;1.010568;1.072504;0.999209;-2.977509;12.577401;1.069436;1.198880;1.000004;11.223402;17.300591;1.096895;1.183798;0.216916;0.126919;
2.72683;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906597;-15.459065;1.060298;1.084255;0.999756;43.787894;42.046374;1.048404;1.156092;0.999433;-19.918465;31.389106;1.010568;1.072505;0.999209;-2.977677;12.577442;1.069436;1.198880;1.000004;11.223547;17.300572;1.096895;1.183800;0.216916;0.126919;
2.72685;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.906982;-15.459120;1.060298;1.084255;0.999756;43.788304;42.046458;1.048404;1.156092;0.999433;-19.919150;31.389357;1.010568;1.072506;0.999209;-2.978012;12.577525;1.069436;1.198881;1.000003;11.223837;17.300535;1.096895;1.183802;0.216916;0.126919;
2.72688;1.061334;1.044804;1.008681;1.018803;1.020205;1.069436;1.062752;1.090542;1.057544;1.052295;1.057395;1.054716;1.050224;1.036414;0.999794;241.907750;-15.459230;1.060298;1.084256;0.999756;43.789122;42.046626;1.048404;1.156093;0.999433;-19.920519;31.389857;1.010568;1.072508;0.999209;-2.978682;12.577691;1.069436;1.198883;1.000003;11.224417;17.300460;1.096895;1.183808;0.216916;0.126918;
2.72694;1.061334;1.044804;1.008681;1.018802;1.020205;1.069435;1.062751;1.090541;1.057544;1.052295;1.057395;1.054715;1.050224;1.036414;0.999794;241.909287;-15.459450;1.060298;1.084259;0.999756;43.790760;42.046962;1.048404;1.156094;0.999433;-19.923257;31.390858;1.010568;1.072513;0.999210;-2.980021;12.578022;1.069435;1.198886;1.000003;11.225576;17.300311;1.096894;1.183818;0.216916;0.126918;
2.72707;1.061333;1.044804;1.008680;1.018802;1.020204;1.069435;1.062751;1.090540;1.057544;1.052295;1.057394;1.054715;1.050223;1.036413;0.999794;241.912358;-15.459889;1.060298;1.084264;0.999756;43.794034;42.047634;1.048404;1.156096;0.999433;-19.928728;31.392858;1.010567;1.072522;0.999210;-2.982696;12.578684;1.069435;1.198892;1.000002;11.227886;17.300012;1.096893;1.183839;0.216916;0.126918;
2.72733;1.061333;1.044804;1.008679;1.018801;1.020203;1.069434;1.062750;1.090538;1.057544;1.052295;1.057394;1.054715;1.050223;1.036413;0.999794;241.918492;-15.460765;1.060297;1.084273;0.999756;43.800581;42.048976;1.048404;1.156101;0.999434;-19.939648;31.396854;1.010566;1.072540;0.999211;-2.988033;12.580007;1.069434;1.198905;0.999999;11.232482;17.299414;1.096891;1.183880;0.216916;0.126918;
2.72784;1.061332;1.044803;1.008677;1.018800;1.020201;1.069433;1.062748;1.090534;1.057544;1.052295;1.057394;1.054713;1.050222;1.036413;0.999794;241.930724;-15.462514;1.060296;1.084292;0.999756;43.813672;42.051655;1.048403;1.156110;0.999434;-19.961410;31.404822;1.010564;1.072576;0.999213;-2.998650;12.582650;1.069433;1.198929;0.999995;11.241571;17.298223;1.096887;1.183964;0.216916;0.126918;
2.72886;1.061331;1.044801;1.008672;1.018797;1.020197;1.069431;1.062745;1.090527;1.057543;1.052294;1.057392;1.054711;1.050220;1.036412;0.999793;241.955051;-15.465996;1.060294;1.084329;0.999756;43.839834;42.056992;1.048402;1.156128;0.999436;-20.004614;31.420673;1.010561;1.072648;0.999218;-3.019658;12.587920;1.069431;1.198978;0.999987;11.259341;17.295850;1.096879;1.184130;0.216916;0.126918;
2.73091;1.061327;1.044799;1.008663;1.018790;1.020188;1.069426;1.062738;1.090512;1.057542;1.052293;1.057390;1.054706;1.050217;1.036409;0.999792;242.003150;-15.472890;1.060291;1.084404;0.999756;43.892084;42.067585;1.048400;1.156164;0.999438;-20.089742;31.452026;1.010554;1.072789;0.999226;-3.060768;12.598397;1.069426;1.199071;0.999970;11.293245;17.291150;1.096862;1.184461;0.216915;0.126917;
2.73501;1.061321;1.044793;1.008646;1.018778;1.020172;1.069417;1.062724;1.090482;1.057538;1.052289;1.057385;1.054697;1.050210;1.036405;0.999789;242.097119;-15.486407;1.060283;1.084553;0.999755;43.996256;42.088439;1.048397;1.156233;0.999444;-20.254872;31.513334;1.010540;1.073060;0.999244;-3.139335;12.619088;1.069417;1.199243;0.999937;11.354507;17.281929;1.096829;1.185122;0.216913;0.126915;
2.7432;1.061308;1.044783;1.008614;1.018751;1.020138;1.069403;1.062695;1.090423;1.057529;1.052281;1.057376;1.054681;1.050198;1.036395;0.999783;242.276082;-15.512376;1.060269;1.084846;0.999753;44.203105;42.128809;1.048390;1.156362;0.999454;-20.564614;31.630299;1.010515;1.073562;0.999279;-3.281655;12.659344;1.069403;1.199526;0.999869;11.450850;17.264216;1.096764;1.186430;0.216910;0.126912;
